transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,currency,channel,status,description,beneficiary_acc,reference_number
TXN0000004216,ACC00000016,2024-10-24,04:47:08,CREDIT,366717.07,INR,MOBILE_BANKING,SUCCESS,Insurance Premium,,JP111PEZ51PHKAHR
TXN0000004217,ACC00000365,2024-05-04,21:23:30,DEBIT,125314.77,INR,IMPS,SUCCESS,Interest Credit,146678014872,IO313J7SSQZV2XWZ
TXN0000004218,ACC00000155,2024-04-02,02:33:50,CREDIT,41501.41,INR,RTGS,SUCCESS,Bill Payment,,0GWRYPKEN915S7CA
TXN0000004219,ACC00000483,2024-05-14,19:21:41,DEBIT,129965.63,INR,IMPS,SUCCESS,Interest Credit,719593870412,AN8PILH3N3ZWGUGF
TXN0000004220,ACC00000404,2023-02-17,12:29:16,DEBIT,49429.05,INR,MOBILE_BANKING,SUCCESS,Cash Deposit,003270680176,E2YM8K3KLQEPEEFM
TXN0000004221,ACC00000239,2024-06-26,13:01:13,DEBIT,23254.69,INR,BRANCH,SUCCESS,Loan Disbursement,637453176954,7FROQX9G40E8W8E7
TXN0000004222,ACC00000320,2024-04-07,22:08:35,CREDIT,193690.21,INR,RTGS,SUCCESS,Interest Credit,,KP4YEA7D0GRFRFDN
TXN0000004223,ACC00000750,2025-09-03,09:20:02,CREDIT,302707.82,INR,UPI,SUCCESS,UPI Transfer,,4DLLWIF2YQSXDMHA
TXN0000004224,ACC00000196,2024-03-23,08:48:01,DEBIT,55852.15,INR,UPI,SUCCESS,UPI Transfer,498234589763,96930MZE9XE9OZ2B
TXN0000004225,ACC00000133,2024-10-09,12:40:29,CREDIT,378039.64,INR,ATM,REVERSED,Loan Disbursement,,OMC6OPIOM26TCKID
TXN0000004226,ACC00000474,2023-01-24,18:12:28,DEBIT,197211.5,INR,RTGS,SUCCESS,NEFT Transfer,915921728934,EFKG02Z4GFF4Q232
TXN0000004227,ACC00000057,2023-02-06,23:07:43,CREDIT,305918.6,INR,RTGS,SUCCESS,Mutual Fund SIP,,BCOAG4CQLTLRT6GL
TXN0000004228,ACC00000470,2025-02-08,00:25:54,DEBIT,74317.63,INR,MOBILE_BANKING,SUCCESS,Interest Credit,702770200875,SIFQAD5K26KVB1G5
TXN0000004229,ACC00000750,2025-01-31,01:08:01,CREDIT,182513.77,INR,MOBILE_BANKING,SUCCESS,Insurance Premium,,WJGSMWEB5I3KY5JO
TXN0000004230,ACC00000166,2023-02-03,06:05:14,CREDIT,305268.5,INR,ATM,SUCCESS,Interest Credit,,S31ZD603SOSX0R2Q
TXN0000004231,ACC00000594,2023-06-20,11:19:34,DEBIT,155566.84,INR,NET_BANKING,SUCCESS,UPI Transfer,417025157550,FDAZ87HGYM090LNT
TXN0000004232,ACC00000471,2025-11-06,04:15:45,DEBIT,562.85,INR,ATM,SUCCESS,ATM Withdrawal,624001976201,8EPXBFWDK6MAK2H0
TXN0000004233,ACC00000240,2023-04-21,16:05:45,CREDIT,291581.08,INR,IMPS,SUCCESS,ATM Withdrawal,,BQMJ0CCOU6M13VIC
TXN0000004234,ACC00000384,2025-03-01,09:27:06,CREDIT,104741.03,INR,NEFT,SUCCESS,Rent Payment,,NU1DDTU3K31Y49AY
TXN0000004235,ACC00000600,2023-04-13,07:06:03,CREDIT,105582.65,INR,RTGS,SUCCESS,Rent Payment,,RQTQA832KW02XQ9A
TXN0000004236,ACC00000438,2025-06-27,02:16:57,CREDIT,395331.46,INR,NEFT,SUCCESS,Interest Credit,,P7J3TN0BDDDKUO6V
TXN0000004237,ACC00000327,2025-09-28,17:08:26,CREDIT,364326.99,INR,NEFT,PENDING,Loan Disbursement,,DN6NONIWDQPEOEJN
TXN0000004238,ACC00000207,2024-09-12,14:13:10,CREDIT,343909.03,INR,IMPS,SUCCESS,Mutual Fund SIP,,IWNEI02A2YM4A56U
TXN0000004239,ACC00000462,2024-10-16,18:33:27,CREDIT,20386.74,INR,UPI,SUCCESS,Mutual Fund SIP,,UNIOEOPYCW60S8H2
TXN0000004240,ACC00000821,2025-11-06,04:38:58,DEBIT,125358.9,INR,BRANCH,SUCCESS,Cash Deposit,699207736366,AZGXEAF0QCY66MM3
TXN0000004241,ACC00000596,2024-10-31,22:13:47,CREDIT,396947.49,INR,RTGS,FAILED,ATM Withdrawal,,I1HA1O02X6OI1W0Q
TXN0000004242,ACC00000844,2023-02-03,16:58:39,DEBIT,34055.22,INR,NET_BANKING,SUCCESS,Interest Credit,533098879656,7HJY7536KSZR9PQO
TXN0000004243,ACC00000831,2024-01-16,17:13:05,CREDIT,423530.87,INR,IMPS,SUCCESS,FD Maturity Credit,,42STO4RV2SQCBU2Q
TXN0000004244,ACC00000297,2024-11-18,08:32:38,DEBIT,15667.18,INR,NET_BANKING,SUCCESS,NEFT Transfer,601319449720,8MTD4577B7W5NEKO
TXN0000004245,ACC00000768,2024-10-16,14:19:20,DEBIT,44422.57,INR,RTGS,SUCCESS,Loan Disbursement,127613274865,1XPLQZFLVIXPMMP7
TXN0000004246,ACC00000316,2024-01-06,17:30:36,CREDIT,244968.85,INR,BRANCH,SUCCESS,Interest Credit,,KD73F41R2GGCF6MP
TXN0000004247,ACC00000578,2026-04-05,18:39:24,CREDIT,300531.03,INR,UPI,SUCCESS,Salary Credit,,U71FN9V9LQ86Q8JV
TXN0000004248,ACC00000802,2023-07-26,04:11:28,DEBIT,67616.89,INR,RTGS,SUCCESS,NEFT Transfer,906074613800,1KEF70HOMMFOKEHB
TXN0000004249,ACC00000395,2024-12-07,05:01:59,DEBIT,91055.85,INR,NET_BANKING,SUCCESS,UPI Transfer,978376067449,9PERW7A92S5WKWZ0
TXN0000004250,ACC00000545,2023-09-06,23:01:07,CREDIT,584.58,INR,NET_BANKING,SUCCESS,Loan Disbursement,,K0BS977NATR00P4U
TXN0000004251,ACC00000016,2024-12-09,01:26:10,DEBIT,169779.13,INR,NEFT,REVERSED,Bill Payment,331469483777,WOLJY43L580M38U7
TXN0000004252,ACC00000270,2025-06-29,01:17:46,DEBIT,17726.22,INR,NEFT,SUCCESS,ATM Withdrawal,444474371500,928PN6EBTMTBNTVU
TXN0000004253,ACC00000341,2024-03-03,12:24:32,DEBIT,99317.77,INR,NEFT,SUCCESS,Fund Transfer,034134356642,MD3LUH4MERHULY28
TXN0000004254,ACC00000629,2023-07-26,00:39:00,DEBIT,40330.56,INR,MOBILE_BANKING,SUCCESS,ATM Withdrawal,602087131857,XLSANRV5OUHAUFSF
TXN0000004255,ACC00000376,2024-06-01,02:14:57,DEBIT,199059.93,INR,IMPS,FAILED,Online Shopping,913058119472,O5137P8JGUSCH15M
TXN0000004256,ACC00000404,2025-11-18,07:56:50,CREDIT,138475.35,INR,NEFT,SUCCESS,Mutual Fund SIP,,OH90FOTU2YCEVM0B
TXN0000004257,ACC00000345,2023-07-16,20:15:12,DEBIT,73895.41,INR,IMPS,SUCCESS,Salary Credit,143106050377,G6D1Q2ZNE6A5U0A4
TXN0000004258,ACC00000134,2025-01-12,21:57:44,CREDIT,333365.28,INR,IMPS,SUCCESS,UPI Transfer,,WUWGEVJB6ZXRC2MV
TXN0000004259,ACC00000337,2025-03-07,21:54:15,CREDIT,283184.04,INR,NEFT,PENDING,Loan Disbursement,,WK0GDMHNSOQFIKVR
TXN0000004260,ACC00000428,2026-01-15,22:34:46,DEBIT,105481.31,INR,NET_BANKING,SUCCESS,Cash Deposit,776492860402,W6M9OVTVYTQTEMSB
TXN0000004261,ACC00000051,2024-05-27,00:42:29,CREDIT,358832.29,INR,UPI,SUCCESS,Online Shopping,,V770JSL1EP455M9I
TXN0000004262,ACC00000315,2024-09-12,04:08:53,DEBIT,159866.61,INR,MOBILE_BANKING,SUCCESS,Rent Payment,043089212611,YAFX24NK7OAUN4BD
TXN0000004263,ACC00000495,2024-03-08,21:36:53,CREDIT,272619.71,INR,ATM,SUCCESS,UPI Transfer,,2NJ1K96RENM38TSH
TXN0000004264,ACC00000444,2026-03-09,09:16:07,CREDIT,404972.32,INR,IMPS,SUCCESS,Online Shopping,,NZG8481KZQ5ITYT1
TXN0000004265,ACC00000074,2025-01-02,18:57:54,CREDIT,254161.89,INR,ATM,SUCCESS,FD Maturity Credit,,0XJ82JTTGGWFMAQF
TXN0000004266,ACC00000166,2024-01-23,13:03:28,DEBIT,138839.37,INR,UPI,SUCCESS,Fund Transfer,471765298125,77S22GGCMXRF9X3I
TXN0000004267,ACC00000582,2023-02-01,06:03:17,CREDIT,149061.19,INR,BRANCH,SUCCESS,Bill Payment,,COQKSPCY4PV97J73
TXN0000004268,ACC00000408,2023-07-07,09:37:32,CREDIT,261371.94,INR,NEFT,SUCCESS,NEFT Transfer,,3B8Y2ZQBGGZUKQ5T
TXN0000004269,ACC00000111,2026-03-07,10:07:16,DEBIT,72735.28,INR,ATM,SUCCESS,Cash Deposit,077402697507,MG2NZ0QFOZR4NIFE
TXN0000004270,ACC00000644,2023-06-21,15:36:37,CREDIT,265704.03,INR,BRANCH,SUCCESS,Salary Credit,,MLTFVPJFP7QC9ACH
TXN0000004271,ACC00000789,2026-03-07,11:47:37,DEBIT,57930.91,INR,BRANCH,SUCCESS,EMI Debit,531165920397,IJDSUE8NPJYK37TO
TXN0000004272,ACC00000139,2023-09-13,19:20:29,CREDIT,33307.27,INR,RTGS,SUCCESS,EMI Debit,,AJ416C1JA70CKBK8
TXN0000004273,ACC00000090,2024-02-03,03:01:16,CREDIT,202889.85,INR,IMPS,SUCCESS,FD Maturity Credit,,G130C0TO1W2ZZC9Q
TXN0000004274,ACC00000190,2023-08-08,06:58:21,CREDIT,63159.96,INR,IMPS,SUCCESS,FD Maturity Credit,,293VBZAC73IXQYQI
TXN0000004275,ACC00000137,2023-05-09,15:25:20,CREDIT,340822.05,INR,IMPS,SUCCESS,Fund Transfer,,FYGK9HX4X172YZ9J
TXN0000004276,ACC00000533,2024-12-22,06:58:10,CREDIT,84391.39,INR,NET_BANKING,SUCCESS,NEFT Transfer,,OLYST8OUHX6KFJ6V
TXN0000004277,ACC00000205,2023-10-16,18:41:16,DEBIT,9138.46,INR,BRANCH,SUCCESS,FD Maturity Credit,556230894780,GMYP2JK7QSNOJD3A
TXN0000004278,ACC00000672,2023-06-06,14:40:33,DEBIT,53804.48,INR,RTGS,SUCCESS,NEFT Transfer,417554945428,DM0UPSWCK1R2RBO1
TXN0000004279,ACC00000462,2023-10-02,04:44:37,CREDIT,246333.19,INR,MOBILE_BANKING,PENDING,Loan Disbursement,,2YPAJMTZWZHVJ1JK
TXN0000004280,ACC00000453,2023-04-09,00:29:50,DEBIT,109524.26,INR,RTGS,SUCCESS,Interest Credit,207192825091,XHSTKPTALCOVF5I8
TXN0000004281,ACC00000418,2024-01-21,01:53:01,DEBIT,68282.19,INR,RTGS,SUCCESS,UPI Transfer,343197192342,BHE3NGZZ5N3VKSB1
TXN0000004282,ACC00000280,2023-05-21,07:35:48,DEBIT,70175.7,INR,ATM,SUCCESS,Bill Payment,511652793427,NKEAFMBTO2U4653G
TXN0000004283,ACC00000178,2025-01-31,08:12:22,CREDIT,407071.01,INR,UPI,SUCCESS,Bill Payment,,O3M7MQC8J1ZQCTYQ
TXN0000004284,ACC00000043,2023-04-06,17:29:08,CREDIT,405373.36,INR,MOBILE_BANKING,SUCCESS,Fund Transfer,,OG4FJ1T0DC04NQA3
TXN0000004285,ACC00000606,2023-06-21,11:26:31,DEBIT,186872.6,INR,NET_BANKING,SUCCESS,Fund Transfer,366430844710,RNJUXHI7P1PVTSWI
TXN0000004286,ACC00000417,2025-08-13,20:26:23,DEBIT,99227.6,INR,NEFT,SUCCESS,Loan Disbursement,043426919814,NRFE05035CJMD25W
TXN0000004287,ACC00000620,2025-08-17,13:35:49,CREDIT,256741.49,INR,RTGS,SUCCESS,Fund Transfer,,TBU3ZQYX4DMHFCXS
TXN0000004288,ACC00000119,2023-03-05,23:00:53,CREDIT,251094.97,INR,BRANCH,SUCCESS,Interest Credit,,S2WKADJPIT0IC5WR
TXN0000004289,ACC00000256,2025-06-19,04:45:03,CREDIT,359003.47,INR,RTGS,SUCCESS,Bill Payment,,0BR1NBEA1O62VTMC
TXN0000004290,ACC00000188,2024-07-17,08:33:50,DEBIT,94605.29,INR,UPI,SUCCESS,Insurance Premium,338516612725,X6AQHLFMFFC8D6HC
TXN0000004291,ACC00000144,2024-09-14,13:19:38,DEBIT,124654.56,INR,NEFT,SUCCESS,UPI Transfer,204895028690,66U1RE5H9P8Y301U
TXN0000004292,ACC00000668,2024-09-09,10:41:17,DEBIT,49771.12,INR,BRANCH,SUCCESS,NEFT Transfer,473852050445,RMM24V1CX85M73OX
TXN0000004293,ACC00000533,2023-01-18,09:52:04,DEBIT,76343.3,INR,MOBILE_BANKING,SUCCESS,Fund Transfer,458674467581,M91GQV5J69Y7T8JE
TXN0000004294,ACC00000632,2026-03-17,03:50:26,CREDIT,246618.55,INR,BRANCH,SUCCESS,Rent Payment,,K4YPPUXPBQXXXLOF
TXN0000004295,ACC00000447,2023-10-25,05:27:50,CREDIT,191698.48,INR,NET_BANKING,PENDING,Cash Deposit,,CPKPCOU6MUNM0Q6N
TXN0000004296,ACC00000522,2025-10-15,09:18:15,CREDIT,80357.98,INR,RTGS,SUCCESS,EMI Debit,,V461QZTWLW6BOLMF
TXN0000004297,ACC00000367,2025-02-10,19:19:47,CREDIT,50616.49,INR,ATM,SUCCESS,Insurance Premium,,ITVWWM2LCMQQGSVO
TXN0000004298,ACC00000837,2025-07-25,08:40:51,DEBIT,135044.82,INR,RTGS,SUCCESS,Mutual Fund SIP,178876066323,1LXK41Q00RZJZX15
TXN0000004299,ACC00000163,2025-08-20,02:42:48,CREDIT,128806.24,INR,RTGS,SUCCESS,EMI Debit,,16ZM3CQU1W3YTAGS
TXN0000004300,ACC00000154,2023-11-30,14:58:33,CREDIT,241882.3,INR,ATM,SUCCESS,EMI Debit,,DX6Y9XDIQRM9EO65
TXN0000004301,ACC00000252,2025-05-08,10:32:26,CREDIT,382504.64,INR,NET_BANKING,PENDING,Bill Payment,,WCVYZUFDLPOC3BPS
TXN0000004302,ACC00000688,2024-07-08,03:04:28,DEBIT,155972.23,INR,BRANCH,SUCCESS,ATM Withdrawal,064827711269,29KQR2ZOISQ9CUWW
TXN0000004303,ACC00000598,2024-08-16,17:23:53,CREDIT,381491.44,INR,NET_BANKING,SUCCESS,Mutual Fund SIP,,M065QN3YULP9IIIY
TXN0000004304,ACC00000368,2023-02-21,21:00:15,CREDIT,381827.61,INR,RTGS,SUCCESS,Interest Credit,,K04XP4Z9ESKPGVH1
TXN0000004305,ACC00000271,2025-04-05,07:46:27,CREDIT,166069.37,INR,RTGS,SUCCESS,Online Shopping,,UFUGCPMAD0OHATIP
TXN0000004306,ACC00000173,2026-03-07,09:04:19,DEBIT,111162.08,INR,UPI,REVERSED,Interest Credit,257266072809,71NCH6R7EQ724CHV
TXN0000004307,ACC00000223,2024-12-23,21:43:14,DEBIT,55562.17,INR,MOBILE_BANKING,REVERSED,ATM Withdrawal,283216447191,L3DR1XJ0QMVMU76K
TXN0000004308,ACC00000820,2023-08-09,05:36:41,DEBIT,83065.59,INR,ATM,SUCCESS,Interest Credit,511792943750,40HNJ1D5P426D4IX
TXN0000004309,ACC00000345,2025-08-12,11:36:48,DEBIT,81346.82,INR,RTGS,PENDING,Online Shopping,041143229729,EN96JXLBIVPIB307
TXN0000004310,ACC00000135,2024-08-11,23:32:15,DEBIT,4073.77,INR,NET_BANKING,SUCCESS,NEFT Transfer,846071353110,EUEI4EI61N9LYSKF
TXN0000004311,ACC00000505,2023-06-15,12:56:11,CREDIT,172371.59,INR,IMPS,SUCCESS,Interest Credit,,GN8BGTJ9WU2PWLA9
TXN0000004312,ACC00000327,2024-03-17,03:22:15,DEBIT,181411.9,INR,UPI,SUCCESS,Salary Credit,233599385508,CYMUGDT885GUV5NM
TXN0000004313,ACC00000152,2024-01-05,18:09:29,DEBIT,130300.45,INR,NEFT,SUCCESS,Cash Deposit,869785293701,K3SDVD8UFXN36B92
TXN0000004314,ACC00000065,2025-03-20,21:48:38,CREDIT,64618.11,INR,BRANCH,SUCCESS,Interest Credit,,05EWAJYMP7MWRYD8
TXN0000004315,ACC00000272,2023-12-31,03:52:08,CREDIT,325578.94,INR,IMPS,SUCCESS,Salary Credit,,1NHXYXMH2IG2AG12
TXN0000004316,ACC00000573,2024-06-29,09:34:27,CREDIT,254028.57,INR,MOBILE_BANKING,SUCCESS,NEFT Transfer,,Q3LFT7MZF6BRSV49
TXN0000004317,ACC00000033,2024-09-15,10:34:57,DEBIT,19745.07,INR,NEFT,SUCCESS,Loan Disbursement,849334692465,A2LXRGOPRPK6R6YB
TXN0000004318,ACC00000299,2024-09-15,02:05:27,DEBIT,2428.36,INR,MOBILE_BANKING,SUCCESS,Fund Transfer,717157947179,HO2CT1IQVJLKX4LB
TXN0000004319,ACC00000069,2023-10-14,05:55:03,DEBIT,162874.9,INR,MOBILE_BANKING,SUCCESS,FD Maturity Credit,464377352770,0860RHQ3TDSO6JNC
TXN0000004320,ACC00000459,2025-12-01,14:26:25,DEBIT,155863.61,INR,BRANCH,SUCCESS,Interest Credit,453925214533,E8M2BZ1L26BVI7YI
TXN0000004321,ACC00000322,2024-10-28,03:58:02,DEBIT,188428.66,INR,NET_BANKING,SUCCESS,Fund Transfer,880822203672,4XCA17MIUXTBZ4WI
TXN0000004322,ACC00000789,2024-11-01,14:31:06,CREDIT,328104.72,INR,IMPS,FAILED,EMI Debit,,GWJQE3SZ147JW3KC
TXN0000004323,ACC00000762,2023-01-26,07:35:07,DEBIT,60491.66,INR,UPI,SUCCESS,Bill Payment,033151637166,HIVE1Y6ETALFVKAQ
TXN0000004324,ACC00000045,2025-01-08,09:46:29,DEBIT,197632.04,INR,NEFT,SUCCESS,Cash Deposit,281760245681,QT272DDQY13SIVQT
TXN0000004325,ACC00000099,2023-07-05,12:36:07,CREDIT,82563.03,INR,MOBILE_BANKING,SUCCESS,Cash Deposit,,RAO5STWK0CXVCR6P
TXN0000004326,ACC00000495,2023-03-14,15:15:09,CREDIT,433971.36,INR,MOBILE_BANKING,PENDING,FD Maturity Credit,,SYZG91TYN2ET1QNW
TXN0000004327,ACC00000366,2024-08-14,15:25:20,CREDIT,165371.28,INR,ATM,REVERSED,Rent Payment,,72XAPNLJNZ3YN2I6
TXN0000004328,ACC00000382,2025-02-04,20:59:07,DEBIT,164016.46,INR,IMPS,SUCCESS,Insurance Premium,569582091727,X5ELXQ5NU3RNJ2LJ
TXN0000004329,ACC00000661,2025-12-26,18:22:21,CREDIT,218074.1,INR,ATM,SUCCESS,Loan Disbursement,,D9Q2A8VRVXAD3Y80
TXN0000004330,ACC00000502,2024-10-01,23:40:05,DEBIT,20865.58,INR,ATM,SUCCESS,Loan Disbursement,960049380877,YVZWJ3VPBQLKBQI5
TXN0000004331,ACC00000612,2024-10-17,21:17:36,DEBIT,109904.5,INR,IMPS,SUCCESS,NEFT Transfer,517202529615,UJTBDWT8SFI59N8F
TXN0000004332,ACC00000536,2024-06-05,15:03:34,DEBIT,52262.57,INR,UPI,SUCCESS,Online Shopping,900550305668,O0DUQF5GUPVFGP6C
TXN0000004333,ACC00000756,2023-04-12,20:59:23,DEBIT,94119.73,INR,IMPS,SUCCESS,Loan Disbursement,044741283608,XNY4FNBNWOJMXZRN
TXN0000004334,ACC00000786,2026-02-01,07:01:36,DEBIT,31043.86,INR,ATM,SUCCESS,Loan Disbursement,973081563749,OZ9H3QWBVIK28LTJ
TXN0000004335,ACC00000030,2024-02-18,01:19:48,CREDIT,304481.3,INR,UPI,SUCCESS,Mutual Fund SIP,,6RK2RTORCHFTJ9LU
TXN0000004336,ACC00000113,2024-02-26,21:39:04,CREDIT,84341.12,INR,IMPS,SUCCESS,Fund Transfer,,SVAHRMJYT6GCNNSE
TXN0000004337,ACC00000715,2025-10-21,22:12:29,DEBIT,170599.98,INR,IMPS,SUCCESS,Cash Deposit,044276616112,70CB6PC73SMI8X82
TXN0000004338,ACC00000436,2023-10-01,10:14:53,DEBIT,124494.55,INR,MOBILE_BANKING,SUCCESS,Interest Credit,203920425783,TRJHN4U0BHEXXIA2
TXN0000004339,ACC00000008,2023-10-30,10:31:15,CREDIT,136820.54,INR,MOBILE_BANKING,PENDING,Loan Disbursement,,FUBSBN30U7HR0JDM
TXN0000004340,ACC00000808,2026-01-04,21:34:23,CREDIT,145975.56,INR,IMPS,SUCCESS,Loan Disbursement,,8GD6PH0SM9UT721O
TXN0000004341,ACC00000374,2023-08-24,07:53:25,CREDIT,347961.79,INR,ATM,SUCCESS,FD Maturity Credit,,WPPURFZ6PJ8UNP05
TXN0000004342,ACC00000222,2023-01-10,06:49:24,CREDIT,178395.83,INR,IMPS,SUCCESS,Loan Disbursement,,JGY8M842UFOWI1X7
TXN0000004343,ACC00000838,2023-07-14,12:59:10,CREDIT,326710.97,INR,MOBILE_BANKING,SUCCESS,Rent Payment,,SY6CLZ8AW523YQ7A
TXN0000004344,ACC00000272,2026-03-20,01:19:00,DEBIT,164617.01,INR,NET_BANKING,SUCCESS,Cash Deposit,931507488785,FSSXW4B555Y1UYUI
TXN0000004345,ACC00000199,2024-06-12,04:38:23,CREDIT,111510.66,INR,UPI,SUCCESS,UPI Transfer,,1RA0VVUFDVLEJE9E
TXN0000004346,ACC00000584,2026-02-23,23:47:05,CREDIT,311892.63,INR,NEFT,SUCCESS,Salary Credit,,OC4B0E9F6CMA6PLI
TXN0000004347,ACC00000616,2026-01-03,07:44:14,DEBIT,187175.11,INR,UPI,PENDING,Mutual Fund SIP,936266076585,H1EIUI6J8IUBQ36A
TXN0000004348,ACC00000200,2023-04-14,15:37:49,DEBIT,84925.35,INR,UPI,SUCCESS,Loan Disbursement,790380672330,XUTRAI28S5P5C9Y0
TXN0000004349,ACC00000199,2025-09-14,02:36:36,DEBIT,42181.26,INR,ATM,FAILED,Insurance Premium,828289719479,C7POYPY1KPQQR36D
TXN0000004350,ACC00000060,2024-01-24,14:28:40,DEBIT,58214.64,INR,RTGS,SUCCESS,Insurance Premium,245085677945,WDK0QGSNS97QTZMS
TXN0000004351,ACC00000475,2023-02-06,22:07:29,CREDIT,193911.53,INR,ATM,REVERSED,Loan Disbursement,,J0SJTPL5G3SU4PC6
TXN0000004352,ACC00000678,2023-01-19,22:15:27,DEBIT,187342.82,INR,IMPS,SUCCESS,Mutual Fund SIP,617225154082,EE01CVV8UTRL77JP
TXN0000004353,ACC00000366,2025-12-29,23:37:46,CREDIT,361295.74,INR,NET_BANKING,SUCCESS,Bill Payment,,VUFCZ86V4Y280Y46
TXN0000004354,ACC00000361,2025-11-13,18:48:48,CREDIT,203420.92,INR,NEFT,SUCCESS,Online Shopping,,OM67EWUV2RCHPOAE
TXN0000004355,ACC00000688,2024-12-26,12:08:54,DEBIT,29332.31,INR,NEFT,SUCCESS,Online Shopping,380685759605,X881MXH1Q9AG8LCQ
TXN0000004356,ACC00000418,2024-03-03,06:54:01,CREDIT,379823.09,INR,IMPS,SUCCESS,Salary Credit,,80RQ6GRIQ8VL4FQD
TXN0000004357,ACC00000114,2023-02-27,01:10:23,CREDIT,349695.72,INR,NET_BANKING,SUCCESS,Insurance Premium,,ZO2SHTZPF3O72CIY
TXN0000004358,ACC00000696,2023-01-10,12:44:33,DEBIT,163861.56,INR,NEFT,SUCCESS,Online Shopping,156908829191,FVWP7ZE98YN7QQW0
TXN0000004359,ACC00000183,2024-12-22,03:32:36,DEBIT,107099.8,INR,RTGS,SUCCESS,FD Maturity Credit,593280289124,5D5KJBFOGR7QG3Z1
TXN0000004360,ACC00000614,2023-11-01,11:06:26,DEBIT,188296.79,INR,MOBILE_BANKING,SUCCESS,Insurance Premium,752214394237,1PV3L78GVI7I1MWC
TXN0000004361,ACC00000373,2026-03-25,17:32:14,DEBIT,181673.28,INR,MOBILE_BANKING,SUCCESS,Loan Disbursement,111984000609,XSY403TGSXZRN6CD
TXN0000004362,ACC00000294,2024-05-16,20:01:13,DEBIT,24801.12,INR,NEFT,SUCCESS,Bill Payment,530563537613,ZZIUYARON59UN1BM
TXN0000004363,ACC00000795,2025-05-07,21:54:08,CREDIT,29102.54,INR,BRANCH,SUCCESS,FD Maturity Credit,,IVRKISZW54II7MFF
TXN0000004364,ACC00000318,2024-06-18,04:32:18,DEBIT,118441.1,INR,ATM,SUCCESS,Insurance Premium,580589428678,GOPEZLZA8I2KQL2B
TXN0000004365,ACC00000757,2024-11-19,09:14:53,CREDIT,453500.74,INR,BRANCH,SUCCESS,Cash Deposit,,ANJXI2ADZ0OFI2C3
TXN0000004366,ACC00000441,2025-05-08,15:34:30,CREDIT,93919.2,INR,RTGS,FAILED,ATM Withdrawal,,OX6DIB60NG5WI9CN
TXN0000004367,ACC00000175,2025-03-19,09:57:25,CREDIT,130078.7,INR,IMPS,SUCCESS,Bill Payment,,N5EBJ4D7QPPR5WVW
TXN0000004368,ACC00000710,2023-02-12,15:29:45,DEBIT,44954.17,INR,NET_BANKING,SUCCESS,Mutual Fund SIP,491459740840,UHQC2BE6BTFNOKND
TXN0000004369,ACC00000544,2024-08-07,08:36:01,DEBIT,73069.09,INR,ATM,SUCCESS,Online Shopping,347107597614,AE6O3PIJAZ3QSCUY
TXN0000004370,ACC00000314,2026-01-29,17:59:41,DEBIT,6771.55,INR,IMPS,SUCCESS,NEFT Transfer,874886150459,RWPMMTH2B4UUSJW9
TXN0000004371,ACC00000071,2023-10-30,16:10:32,CREDIT,120125.89,INR,MOBILE_BANKING,SUCCESS,Insurance Premium,,80RTXEMXBKAOH295
TXN0000004372,ACC00000001,2023-12-29,11:23:06,CREDIT,227383.62,INR,RTGS,FAILED,Mutual Fund SIP,,0B4MV6SRCAUDDXK8
TXN0000004373,ACC00000331,2024-01-30,10:25:43,CREDIT,287225.3,INR,BRANCH,SUCCESS,UPI Transfer,,ZL1BS6P9170KX6HR
TXN0000004374,ACC00000405,2023-04-20,02:36:10,CREDIT,43590.34,INR,RTGS,SUCCESS,Loan Disbursement,,AWZ3XXYXNNT0YCWG
TXN0000004375,ACC00000844,2025-06-27,18:00:31,CREDIT,35813.73,INR,NEFT,SUCCESS,Salary Credit,,9DT6KVXR7UZNO4HZ
TXN0000004376,ACC00000421,2025-10-25,17:35:15,DEBIT,54409.08,INR,BRANCH,SUCCESS,EMI Debit,987027485466,8NET37ROSKM6J0SV
TXN0000004377,ACC00000453,2026-04-11,05:40:15,DEBIT,10853.93,INR,IMPS,PENDING,Bill Payment,644363253073,VAG0AYE9I4D9PDV1
TXN0000004378,ACC00000781,2023-06-15,19:35:56,DEBIT,21275.79,INR,NET_BANKING,SUCCESS,ATM Withdrawal,070452504526,62LRTGRJ2U8S5T5S
TXN0000004379,ACC00000370,2024-08-29,03:49:19,CREDIT,319561.27,INR,NET_BANKING,SUCCESS,Rent Payment,,8RQ82XP7C2XM2HSC
TXN0000004380,ACC00000632,2024-11-29,13:24:29,DEBIT,147230.16,INR,MOBILE_BANKING,SUCCESS,NEFT Transfer,079414318401,X5DFG7ZQH956AIDW
TXN0000004381,ACC00000231,2024-06-21,05:23:42,DEBIT,21299.39,INR,RTGS,SUCCESS,UPI Transfer,855893314497,TRF85YRX3UY733VR
TXN0000004382,ACC00000260,2023-06-23,06:33:31,CREDIT,152693.4,INR,RTGS,SUCCESS,ATM Withdrawal,,EOEJ19IYS9K2M3WM
TXN0000004383,ACC00000466,2023-05-11,01:32:31,DEBIT,121585.1,INR,RTGS,SUCCESS,NEFT Transfer,012765229991,LWWCTCMVUSHLHE22
TXN0000004384,ACC00000276,2025-05-15,07:23:07,CREDIT,313507.08,INR,RTGS,SUCCESS,UPI Transfer,,TV8V2Q7XN2A0PEFF
